tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 minus2LDsumS LD4 n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.00708444444444444 0.00728631578947369 0.00730410256410256 0.00691202531645569 0.00961481273670922 0.010823793093915 0.0117549063315703 0.0138906294828367 -1.29550582157037 -1.34152008575526 -1.39406153207916 -1.71679563234885 0.263173954767092 0.326824180187813 0.378633707655684 0.502396538256513 0.0123555555555556 0.00910315789473684 0.00748871794871795 0.00981860759493671 0.0138566418852574 0.0127405064542957 0.0134476128433164 0.0163134136949594 -0.536581896152315 -1.1757667828731 -1.63618416995133 -1.36469172442037 0.108329734010006 0.28549481707083 0.443119159067707 0.398126733096305 0.6995112 0.992172 0.007365438403684 -19.0060220000001 -0.0016464729122519 299 328 0.844971323348064 0.490930379746835 0.282520593271322 0.721496978280386 1.14850829131859 1.57299043661916 164 37 0 3 0 4 2 4 1 17 724 144 43 4 0 1 12 0 3 0 0 0 0 2 1 0 5 1 0 5 19 716 124 31 7 21 8 1 9 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 2 0 2 0 6 8 4 16 707 93 47 17 7 7 13 2 0 10 1 0 0 0 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 5 0 0 0 1 2 0 0 4 5 6 13 16 691 230 53 13 13 11 6 0 0 0 2 0 215 54 21 10 2 2 10 0 0 0 3 0 0 0 0 0 9 0 0 2 0 185 58 36 14 1 5 9 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 9 0 0 0 0 0 0 2 0 126 64 41 26 4 0 4 4 0 0 23 4 5 4 0 0 0 4 0 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
0.00765333333333333 0.00852 0.00802871794871795 0.00860822784810127 0.00876644690699958 0.0133042456779371 0.0118489455822229 0.0137291105353619 -0.623832862697635 -1.48214997942472 -1.18727341778933 -1.27429063515596 0.1269743130227 0.359602926295251 0.32241076701681 0.372994497645775 0.0122577777777778 0.0102231578947368 0.0115502564102564 0.0108215189873418 0.0141394304951606 0.0115002801622846 0.0157045548589779 0.0149405026414232 -0.659354113016501 -0.456424499959282 -0.979574387602074 -0.943475025401068 0.133078395061728 0.111051404794132 0.264528252218916 0.275692441742983 0.7131064 0.9914332 -0.00111058959068285 3.30509200000004 0.00218379129950699 278 325 0.910519222578 0.541075949367089 0.471912182539683 1.08826967131372 0.936811755582955 1.69060016812725 156 18 15 4 1 0 1 3 12 8 691 112 52 14 1 10 4 0 1 0 0 0 0 0 3 0 5 4 3 1 20 679 113 24 19 16 2 4 0 4 8 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 4 0 4 0 0 3 1 7 10 12 670 81 31 16 4 19 17 3 5 0 2 1 0 1 2 1 0 7 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 1 0 2 0 0 0 0 1 1 12 11 4 7 7 658 225 54 25 8 0 13 0 0 0 0 0 223 31 27 5 1 17 7 0 3 0 0 0 0 0 0 11 0 0 0 0 0 158 53 33 11 23 3 6 7 8 0 0 0 6 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 140 50 19 15 9 27 1 12 5 3 2 3 0 6 2 0 7 0 0 0 0 1 0 2 0 0 4 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0164177777777778 0.0129389473684211 0.0137728205128205 0.0139648101265823 0.0145636134100154 0.0175886637776118 0.0161747511122407 0.0168787300111214 0.63105275855571 -1.0944026474957 -0.550181641193711 -0.592119774103039 -0.127314857622301 0.264358706720477 0.148498767168201 0.172638574265903 0.0116888888888889 0.0105389473684211 0.0119471794871795 0.0113046835443038 0.0137152475803058 0.0147699676594048 0.0136356913446216 0.0169594894848588 -0.731707869083287 -1.18280308444306 -0.457360468641372 -1.14370021128281 0.147744958999254 0.286461039627912 0.123830307885935 0.333430198214606 0.7117048 0.9897288 0.000463760970555831 -2.66175200000016 -0.000375412635822315 329 325 0.90367826351513 0.56523417721519 0.507840981363673 0.506254364078368 1.30247673370439 1.28027978005512 151 8 26 16 0 22 0 8 14 9 675 120 43 29 3 4 6 1 3 1 0 0 0 1 6 1 11 5 1 16 25 653 101 36 12 3 14 14 16 0 3 0 1 4 0 0 0 2 4 0 0 0 0 0 0 0 5 5 1 0 0 3 0 0 8 0 8 8 3 4 2 16 656 77 38 23 11 3 1 4 0 4 0 1 22 0 11 0 1 0 0 0 0 1 3 0 0 4 0 0 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 5 0 1 3 0 0 6 0 0 0 0 0 1 0 5 1 10 2 0 0 2 0 3 0 8 6 18 643 228 48 24 1 2 2 0 12 8 0 0 194 58 24 21 2 1 1 2 2 0 2 0 0 0 6 0 4 4 4 0 0 180 48 17 5 7 3 4 20 16 0 3 0 0 0 2 0 0 0 0 0 0 2 0 0 1 9 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 115 49 43 12 20 8 5 0 9 0 13 20 4 3 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 4 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
0.0175644444444444 0.0160105263157895 0.0154815384615385 0.0138496202531646 0.0159775564595315 0.0148827155041331 0.0163628296135459 0.0161518947474846 0.492879516338221 0.312935300476939 -0.199585026025285 -0.488505796217918 -0.0993198170779295 -0.0757799079975159 0.0538593368519731 0.142538973310147 0.0176711111111111 0.01892 0.0166451282051282 0.0175796202531646 0.0224816944873054 0.0196181249827209 0.0189959286318176 0.0193015142232441 -1.06567638378627 -0.147529145737327 -0.459644989039493 -0.306637809221777 0.213977793306934 0.0355857138914014 0.123752856322691 0.0892103049617679 0.7119264 0.9846848 -0.0014007163596023 6.93398599999998 0.00170664141380478 297 344 0.904758532239589 0.878981012658228 0.658148474637142 1.49229999893609 2.33224087791982 4.09587786005758 129 24 12 8 9 29 6 4 6 15 670 112 33 14 6 0 0 2 12 0 2 30 2 0 8 2 0 0 2 9 10 668 86 30 10 11 7 19 4 2 1 0 0 0 21 0 0 0 5 0 0 0 0 0 0 0 1 0 0 1 19 0 0 0 1 3 4 8 3 6 3 15 652 65 35 6 1 19 22 9 3 0 1 4 2 0 0 2 0 0 0 1 15 0 0 0 0 0 1 0 0 0 0 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 1 1 0 0 0 0 0 14 1 0 0 0 2 0 0 1 4 1 0 3 5 7 7 1 6 10 647 185 95 24 10 4 3 0 0 23 0 0 170 51 13 51 5 3 20 0 0 8 0 0 0 0 23 0 0 0 0 0 0 142 52 13 21 24 30 2 2 0 18 2 4 0 0 3 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 105 44 18 23 13 5 4 28 2 3 34 0 0 7 0 0 0 4 0 0 18 2 0 0 0 0 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0106933333333333 0.0103157894736842 0.010245641025641 0.0109449367088608 0.0118771216159349 0.0112747844728281 0.0127893380887485 0.0128407563242502 -0.492527308543268 -0.349440325768348 -0.733637836509227 -0.503666998923828 0.0996696271101033 0.0850566147366295 0.198892002498965 0.147640806157901 0.0146133333333333 0.0161705263157895 0.0137892307692308 0.0144707594936709 0.0169673165941927 0.0170249245539704 0.0164568688641984 0.0159903758000097 -0.688980705472584 -0.207663906984848 -0.600741733130987 -0.325636228860667 0.138736331569665 0.0501851409368903 0.162098763560731 0.0950331827934847 0.7245376 0.9891956 0.00112154204537565 -4.02370200000001 0.00101328719387579 280 326 0.967082518124694 0.723537974683544 0.26989241622575 0.70050641256626 1.23823170848848 1.71059510330007 142 30 4 21 0 0 0 11 5 13 655 137 24 11 0 6 1 15 0 3 0 0 0 1 0 8 6 4 1 8 12 644 105 26 10 15 3 14 6 1 9 0 3 1 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 7 0 5 5 0 10 4 8 640 86 23 13 7 17 5 3 2 4 2 0 1 1 6 0 5 0 0 5 13 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 9 5 0 0 0 0 3 1 0 0 3 1 3 3 0 3 5 3 7 636 206 66 24 8 6 7 0 7 2 0 0 175 48 22 16 27 0 7 19 0 0 0 3 0 9 0 0 0 0 0 0 0 151 50 37 9 5 3 2 17 5 6 24 0 0 4 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 128 50 19 14 8 2 5 8 16 6 0 0 3 13 0 2 0 0 5 12 0 15 0 0 3 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0100266666666667 0.00941473684210526 0.00775384615384615 0.010226582278481 0.010038995651564 0.00947081895717559 0.0126012595874434 0.0123561994818257 -0.00605066477345922 -0.0242304385562337 -1.41848359482732 -0.58745338360063 0.00122810939712348 0.00592156975272295 0.384676896778435 0.172352122226342 0.01736 0.0112484210526316 0.0137323076923077 0.013913164556962 0.0141394304951606 0.0149954633488613 0.0143880053498421 0.0154250594838478 1.12852692192049 -1.03200545556357 -0.168493820214611 -0.335632641724012 -0.227772222222222 0.249878393821975 0.0455725197198067 0.098015500586491 0.7067488 0.987328 0.000373662020182899 -1.06001400000013 0.00166827220497565 226 270 0.879645719062452 0.695658227848101 1.7805928968254 2.2200214933259 3.19739605277587 5.2260827217972 106 7 32 0 5 0 1 0 25 1 703 96 17 6 3 22 0 1 0 0 0 5 0 0 0 3 3 19 0 0 5 700 65 20 22 33 0 1 2 1 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 1 0 1 2 1 0 1 0 0 1 2 2 18 8 12 681 51 22 17 7 6 4 1 0 1 2 12 0 0 0 20 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 0 2 0 0 1 0 0 15 0 0 0 3 1 2 0 0 1 2 3 6 13 676 170 21 15 4 41 0 19 0 0 0 0 137 28 68 1 1 0 0 13 0 3 0 0 0 0 0 0 3 0 16 0 0 117 39 9 10 6 2 1 38 13 0 7 3 3 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 79 39 27 9 10 6 4 3 0 12 0 5 8 0 1 0 37 2 0 0 0 0 3 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00645333333333333 0.00708421052631579 0.00702358974358974 0.00558835443037975 0.00791808107728994 0.010034558180817 0.0116608670809177 0.0100141747434404 -0.906723145656785 -1.20478321297255 -1.4639124972517 -1.49828040880847 0.184987717309146 0.294018690343673 0.397678603584857 0.441955570623503 0.00820444444444444 0.00752 0.00838974358974359 0.0085053164556962 0.00862505260204797 0.00868158404407762 0.0110025923263498 0.0130022752717251 -0.239503493510081 -0.54625238621537 -0.872984336803702 -1.18020446509347 0.0487658657877237 0.133798629164919 0.237475738362929 0.345859376305317 0.7071268 0.9931984 -0.000938783390910759 1.82500399999994 0.00477032925593269 256 288 0.881470248336542 0.42526582278481 0.717452105808731 1.59692867465063 0.813403256281152 1.76377810619451 130 25 5 10 0 0 0 5 1 10 714 115 32 3 11 4 0 0 3 2 0 0 0 2 2 0 0 4 6 3 17 696 91 39 12 2 8 3 2 0 6 0 2 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 5 0 2 0 0 2 13 19 685 88 28 12 13 5 4 2 2 3 0 0 3 1 0 1 0 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 2 0 0 3 1 2 0 3 2 6 17 688 227 32 3 7 0 14 3 0 0 2 0 211 29 15 7 7 0 0 0 0 0 3 0 0 14 0 0 0 2 0 0 0 171 46 23 7 8 2 0 2 0 3 7 0 3 0 0 0 0 0 4 7 0 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 127 69 16 3 4 4 24 9 0 2 3 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 7 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0.00718222222222222 0.00472421052631579 0.00552461538461539 0.0066153164556962 0.0101803899565156 0.00665212283896857 0.0117549063315703 0.0130830347454625 -1.45135625248878 -1.17356822367871 -1.95142482045493 -1.68717259832654 0.294504213207917 0.289819108775163 0.530016213759368 0.494359177025763 0.00977777777777778 0.00597684210526316 0.00580820512820513 0.00676949367088608 0.0154119792397251 0.0130787499884806 0.0153283978563677 0.0163134136949594 -1.81335473351126 -2.23739598716465 -2.29895553036302 -2.00537298185656 0.365572868630972 0.543011212040339 0.62108204767191 0.585035125236986 0.7099136 0.9872168 0.000972181917174487 -1.81423000000006 0.00371212348301164 271 324 0.894964462847305 0.338474683544304 1.53728522130172 3.23666977932832 4.1467086309506 5.7782402684932 149 28 10 1 0 0 0 3 6 24 690 145 24 4 7 1 2 4 0 0 1 0 0 0 0 1 0 1 7 0 7 707 103 52 10 7 2 2 7 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 4 0 3 2 0 27 683 76 42 9 20 13 0 0 15 1 1 2 4 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 4 1 0 0 10 1 0 9 5 2 14 673 215 76 2 5 3 0 0 0 0 23 2 208 76 7 4 1 2 0 0 3 0 0 0 0 0 0 0 0 0 0 23 2 161 101 9 10 6 1 3 3 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 2 122 39 68 22 22 3 7 1 0 1 3 3 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 2
0.0102311111111111 0.00709263157894737 0.00929948717948718 0.00943898734177215 0.0117357273109833 0.010823793093915 0.0115668278302652 0.0130022752717251 -0.633428103834358 -1.41497108949414 -0.721446869443332 -0.935167186845126 0.128208176621831 0.344718481090073 0.196020956138501 0.274051106862943 0.00820444444444444 0.0135305263157895 0.0109128205128205 0.0106440506329114 0.010038995651564 0.0146572198146765 0.0145760838511472 0.0137291105353619 -0.900338061602801 -0.317355963077147 -0.929423012035656 -0.767692443407801 0.182742504409171 0.076869523220144 0.251320133427907 0.224709378987397 0.7050188 0.9893716 -0.00124824013985322 3.97465799999995 0.00106974496891847 271 285 0.871312843627892 0.53220253164557 0.658321997713983 0.862668282712183 1.43722262118619 2.91508161412565 130 34 7 3 3 9 6 1 4 16 704 118 42 8 4 1 6 2 0 0 0 0 0 0 0 1 4 6 5 3 14 703 102 29 10 10 8 10 0 3 1 1 0 0 0 0 0 0 1 0 0 3 0 5 0 1 6 0 0 0 2 0 0 1 1 1 2 9 3 2 3 11 692 72 33 19 10 5 4 4 0 12 0 6 2 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 6 0 0 0 5 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 1 1 9 0 1 2 1 8 4 10 684 205 39 9 8 0 0 0 4 11 0 9 155 49 22 6 0 21 0 12 11 0 0 0 0 0 0 9 0 0 0 0 0 130 38 36 28 6 2 1 6 5 0 0 3 0 6 0 0 0 0 4 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 115 50 10 9 24 13 2 2 9 4 1 0 0 0 4 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 10 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0
0.00511111111111111 0.00472631578947368 0.00494820512820513 0.00462772151898734 0.00664553233272549 0.0082305926651645 0.00874565031068831 0.00961037737475332 -1.1265260355331 -1.7356622423147 -1.5862954653406 -1.75557390395787 0.230895155540546 0.425762398681502 0.4342095839165 0.518466201842971 0.00723555555555556 0.00838105263157895 0.00793282051282051 0.00769822784810126 0.00890784121195119 0.0116130280070129 0.0108145138250447 0.010498731585865 -0.922660608009605 -1.14407600313276 -0.979139961645363 -0.905486207614295 0.187731866409115 0.278306000250945 0.266465359316535 0.266746865072175 0.7198956 0.9936124 -0.000894976410118931 1.24582199999997 0.000336230616131169 248 255 0.943943810678429 0.384911392405063 0.783340531979988 0.869677860598579 0.976409979150399 1.42549446819841 150 24 4 5 2 0 1 1 1 9 685 133 33 10 3 1 0 0 4 0 0 0 0 0 2 0 0 0 2 3 15 676 122 26 12 11 2 1 2 3 1 0 0 3 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 9 8 9 667 98 43 5 9 2 2 11 2 2 2 0 0 0 3 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 8 3 0 1 2 14 665 188 30 27 0 2 0 0 0 4 0 4 148 58 6 22 2 2 0 0 8 4 0 1 0 0 0 0 0 0 0 0 4 140 38 10 23 5 8 0 2 0 7 3 10 0 0 0 1 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 125 37 13 15 2 3 7 9 8 4 0 0 1 5 0 0 4 5 0 0 0 0 0 0 0 0 0 8 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
0.0148622222222222 0.0141747368421053 0.0139307692307692 0.0134184810126582 0.0161189507644831 0.0173631680881552 0.0144820446004946 0.0175248058010208 -0.386951430388206 -0.760070828065842 -0.140757835961437 -0.804168688023834 0.077965902410347 0.183631882722201 0.0380661284323456 0.234314995269354 0.0180711111111111 0.0162968421052632 0.0144897435897436 0.0144850632911392 0.0206435685229345 0.0186033943801663 0.0197482426370381 0.0202706279080931 -0.620125636845305 -0.513665729370428 -0.9895508947622 -0.98175442048066 0.124613019738591 0.123985560256803 0.266276809736586 0.285416152039572 0.7131096 0.9879032 -0.0014563050563029 8.2070979999999 0.00240233677462953 331 401 0.91053486399994 0.724253164556962 0.38993171907532 0.816416642090938 0.90001234294802 1.24106962311108 162 34 8 26 1 0 0 19 5 21 667 129 46 17 11 10 1 11 5 0 1 0 0 0 3 6 3 9 7 6 18 660 125 35 12 4 3 6 16 3 0 0 9 1 16 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 3 6 0 0 3 11 3 0 6 1 6 664 89 36 34 6 12 15 3 0 1 1 0 1 1 0 0 1 0 0 0 12 0 0 0 0 0 0 0 15 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 9 0 1 0 0 0 0 0 6 0 0 0 3 0 0 0 0 0 1 1 0 2 11 3 6 18 11 637 255 68 38 29 0 0 7 0 0 4 0 232 74 12 13 24 8 0 25 2 0 0 0 0 7 0 0 0 0 0 0 4 187 72 43 25 4 0 10 5 2 23 2 7 0 0 0 2 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 4 150 77 58 4 8 6 3 9 2 15 0 4 3 3 0 3 0 4 6 0 5 16 6 0 0 2 0 0 1 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
0.0106666666666667 0.0117536842105263 0.0109558974358974 0.0107320253164557 0.0113115443961285 0.0112747844728281 0.0121310633341806 0.0119524021131386 -0.281492473519578 0.174502349335548 -0.356919263749841 -0.347740761336787 0.0570105820105818 -0.0424752897806935 0.0968724559348368 0.102103057203991 0.0115822222222222 0.00903789473684211 0.00991333333333333 0.00955670886075949 0.0115943330060317 0.0115002801622846 0.0116608670809177 0.0134060726404122 -0.00515964889384136 -0.88001992062406 -0.551667779682973 -0.980469689180986 0.00104454338194171 0.214115255515076 0.149863104986775 0.287135828881675 0.7102052 0.9922468 -0.00167295829812836 5.58076799999999 0.00106215025579573 267 312 0.896380856046994 0.477835443037975 0.584037102348375 0.648041691943042 1.75390354790658 1.75365229182194 130 13 27 1 2 0 5 4 18 10 688 115 16 9 12 4 0 15 0 5 0 0 0 2 1 14 0 4 8 2 8 683 92 31 6 9 2 8 4 9 0 2 8 0 0 0 0 0 0 2 0 0 0 0 0 5 1 0 0 0 0 0 9 7 0 10 0 2 1 0 2 11 677 77 36 7 9 2 6 1 3 0 2 3 0 0 1 7 1 0 8 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 1 0 7 0 2 0 1 1 0 6 0 0 2 0 2 0 3 2 10 673 230 35 16 4 21 0 6 0 0 0 0 210 47 9 11 8 3 13 2 0 0 0 0 3 0 0 0 0 0 6 0 0 188 48 4 18 4 1 3 0 3 13 19 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 146 66 16 9 10 2 0 2 0 3 5 0 1 4 14 13 0 2 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
