tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 rmean2 LD4 rmean4 n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.00657777777777778 0.00832842105263158 0.00644051282051282 0.00719949367088607 0.00961481273670922 0.0121767672306543 0.012037024083528 0.0148597431676858 -1.55491059607251 -1.30043216643232 -1.71274590350662 -1.76397140099148 0.315870422242971 0.316040054402514 0.464941436037641 0.515503492244591 0.00931555555555555 0.00896842105263158 0.00971794871794872 0.0101196202531646 0.0104631785664189 0.0135297413673937 0.0152343586057151 0.0142136673777864 -0.540806389244232 -1.389954144027 -1.34019074496018 -0.984744054720559 0.109682063015396 0.33713285353368 0.362103192562169 0.288035945671571 0.6995112 0.992172 0.000879608050863081 4.49108220171739e-05 -0.000215730850620547 4.9165710003949e-05 299 328 0.844971323348064 0.505981012658228 0.370055480190615 1.01974789647666 1.54946776415444 1.39030498582633 163 41 0 3 2 1 1 2 1 17 725 138 32 14 20 0 0 0 0 0 3 0 1 2 1 0 1 0 9 8 17 710 118 43 9 23 7 0 1 0 3 0 0 3 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 0 2 1 2 0 3 6 4 17 710 81 54 23 12 3 9 3 1 5 1 0 0 0 0 9 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 1 0 0 0 2 3 0 2 1 3 4 11 23 691 252 37 17 4 2 2 3 9 0 0 2 208 76 3 18 3 3 1 0 0 2 0 3 0 0 9 0 0 0 0 2 0 166 50 56 3 9 1 26 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 152 58 17 16 8 4 4 17 7 7 0 0 4 0 0 0 10 2 0 0 0 0 0 0 5 0 0 0 0 0 2 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0.00932444444444445 0.00930736842105263 0.00822666666666667 0.00818253164556962 0.0107459671763221 0.013642489212122 0.0111906708276549 0.0124369589555631 -0.652569286579879 -1.31029964002856 -0.974063051207021 -1.16613566280235 0.132284298709737 0.317766114648447 0.264863850133405 0.342079388152236 0.0128622222222222 0.0133031578947368 0.0113369230769231 0.0115127848101266 0.0156947678496283 0.0162356896408724 0.0163628296135459 0.0161518947474846 -0.895427850908112 -0.746893081793354 -1.1382114578453 -0.984344872552158 0.180477064365953 0.180622555062466 0.307153875907998 0.287217692406054 0.7131064 0.9914332 -0.000123299906907274 3.63029997354263e-06 0.000283512482358101 4.13065195935667e-05 278 325 0.910519222578 0.575639240506329 0.551443753921232 0.543068285483163 1.02856744415386 1.54273573732865 145 32 7 1 7 6 4 3 1 15 688 119 37 19 6 10 1 0 2 0 0 0 0 0 4 0 1 7 4 10 20 669 114 18 15 21 8 4 1 2 8 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 0 0 5 0 2 0 4 9 5 7 676 90 23 17 10 20 1 8 2 4 2 1 0 2 0 8 1 0 0 1 0 0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 0 0 1 0 0 0 0 0 0 4 0 0 1 3 0 1 0 6 1 8 4 7 7 665 214 73 13 6 8 0 11 0 0 0 0 181 52 37 22 8 0 2 4 5 3 0 0 11 0 0 0 0 0 0 0 0 151 64 42 0 18 13 5 0 3 0 6 2 0 0 4 0 0 3 3 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 125 60 27 8 13 7 22 0 14 2 4 1 0 2 6 5 0 0 0 10 0 0 0 3 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00980444444444444 0.0150568421052632 0.0133210256410256 0.0144564556962025 0.013291064665451 0.0179269073117966 0.0155164763576728 0.0190592358020318 -1.29859017169592 -0.662952797364041 -0.523847842327806 -0.829931228116102 0.262328136140193 0.160098178487534 0.141491577471552 0.241498670441896 0.01552 0.00907789473684211 0.0112184615384615 0.0124256962025316 0.0172501052040959 0.0131914978332089 0.0159866726109356 0.0163941731686968 -0.498173082493203 -1.28508051355443 -1.10482881869251 -0.829823185924399 0.100295342180588 0.311837453819003 0.298261632580904 0.242066307664886 0.7117048 0.9897288 6.09503122250237e-05 2.52607148302171e-05 -4.87382509100621e-05 5.06685578746981e-05 329 325 0.90367826351513 0.621284810126582 0.323631746884905 1.47245498788449 1.00932074628233 1.42294424238061 161 40 4 1 1 9 1 3 1 34 674 106 50 21 2 17 4 5 0 2 3 0 4 5 1 4 7 9 1 8 16 664 106 35 15 2 5 14 18 3 0 0 0 5 0 5 1 0 0 0 0 0 2 0 0 0 0 0 0 10 0 4 0 0 0 7 6 10 5 3 5 10 658 61 60 13 4 10 1 1 9 0 8 12 2 1 13 0 2 0 0 0 0 0 0 1 3 1 3 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 1 0 0 0 6 1 3 0 0 0 0 0 1 0 2 0 7 0 0 6 1 1 3 0 2 1 7 7 29 632 203 60 26 14 18 0 0 0 4 0 0 208 36 49 2 7 2 0 2 0 0 1 0 0 0 0 1 0 13 4 0 0 155 70 17 5 35 1 6 2 3 0 8 2 0 1 0 2 0 0 0 0 0 0 0 0 1 5 4 0 0 0 4 0 0 0 0 0 4 0 0 0 0 122 54 19 15 18 4 20 5 0 0 3 7 22 3 0 2 2 8 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
0.0170933333333333 0.01636 0.0146723076923077 0.0152321518987342 0.0172501052040959 0.0151082111935896 0.0157045548589779 0.016232654221222 -0.0451414896164343 0.342234141907761 -0.243401599241421 -0.211253254432445 0.00908816896521802 -0.0828548655013177 0.0657291579379039 0.0616351650723759 0.0130488888888889 0.0137915789473684 0.0115548717948718 0.0160026582278481 0.0195124140833216 0.0209710991194602 0.0188078501305125 0.0164749326424343 -1.64753138718914 -1.42044048405307 -1.4321292808249 -0.0982787503885592 0.331251948981418 0.342353070346682 0.38563569388901 0.0286662425174189 0.7119264 0.9846848 -0.000166157958955788 -3.08531361853991e-06 0.000234539194367821 9.05549082523678e-05 297 344 0.904758532239589 0.800132911392405 1.15604102279433 1.18539368231556 2.88178337733334 5.8959191753504 122 36 9 14 15 1 14 9 5 19 668 110 12 21 21 5 7 0 15 5 0 0 0 1 15 0 6 4 9 9 4 668 88 33 10 6 21 4 4 3 0 1 0 15 1 0 5 5 0 0 0 0 1 0 0 0 0 1 4 0 1 14 0 1 0 3 4 2 9 4 2 13 657 66 28 21 5 4 8 7 3 1 6 0 4 15 0 0 2 0 0 0 0 0 0 1 15 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 14 1 0 0 0 0 0 0 1 0 1 6 5 0 4 0 2 1 2 2 4 6 16 645 206 97 3 8 0 4 3 0 0 23 0 158 105 17 22 2 0 8 2 0 0 4 3 0 0 0 0 0 21 2 0 0 144 77 11 49 20 2 0 0 1 0 2 0 0 0 0 4 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 140 25 22 22 8 2 5 25 2 3 0 27 0 0 2 3 0 0 18 4 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0115111111111111 0.0108294736842105 0.0105753846153846 0.0105207594936709 0.0124426988357413 0.0121767672306543 0.012037024083528 0.0132445536929373 -0.370255013163384 -0.455277094204241 -0.447317425770252 -0.702053457384758 0.0748702300785634 0.11064460056788 0.121428640335077 0.205653905931079 0.0156622222222222 0.0145957894736842 0.0148102564102564 0.0141339240506329 0.0166845279842895 0.0139807327463068 0.0167389866161561 0.0151020215888981 -0.304227401740039 0.181481829614719 -0.427140877138932 -0.219421602872088 0.061272681074941 -0.0439931682078585 0.115223833445099 0.0641038375270789 0.7245376 0.9891956 0.000125413285205006 2.36912922851595e-05 0.00013195623087749 5.43294997620293e-05 280 326 0.967082518124694 0.706696202531645 0.365722824129173 1.33985613053421 0.986078642785783 2.49253804970799 138 21 28 10 0 0 0 8 13 8 655 122 30 9 17 1 0 14 0 4 0 0 0 3 0 7 1 0 9 6 7 651 113 22 10 6 5 7 5 0 18 5 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 4 10 0 2 4 2 0 8 10 640 84 37 10 9 6 5 0 6 6 0 0 0 1 0 0 5 1 15 5 0 0 0 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 3 8 0 4 0 0 0 1 0 3 1 2 0 0 4 2 2 17 633 208 46 37 22 1 3 2 7 0 0 0 202 19 10 27 36 15 0 4 0 4 0 2 0 0 0 0 7 0 0 0 0 148 55 28 2 17 1 9 0 9 20 8 12 0 0 0 1 4 0 0 0 3 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 139 40 28 11 2 10 1 10 2 1 4 12 2 3 0 0 0 15 19 2 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0114666666666667 0.0112189473684211 0.00985692307692308 0.00896759493670886 0.0127254874456445 0.0087943318888059 0.0122251025848331 0.0122754400080883 -0.489364837822519 1.12598500578609 -0.713847840296445 -0.918329699220331 0.0989212228101116 -0.275702066998561 0.193714489631202 0.26946855421882 0.00849777777777778 0.0150905263157895 0.0124164102564103 0.0124067088607595 0.00862505260204797 0.0147699676594048 0.0146701231017997 0.0150212621151607 -0.0724730714265576 0.0896137908685327 -0.568201754643703 -0.595719417157415 0.0147564113684332 -0.021703409498028 0.153626035020319 0.174056829203609 0.7067488 0.987328 3.37109742377084e-05 9.66960967656438e-06 0.000179875412864441 1.203404635225e-05 226 270 0.879645719062452 0.620335443037975 0.377610985270217 2.37553132811853 3.09169306958829 5.12737195512745 93 25 24 2 1 5 1 2 22 8 697 102 12 5 5 0 5 0 0 21 0 0 1 17 1 0 2 0 2 4 3 700 62 25 12 11 0 13 19 0 0 1 0 2 0 5 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 2 0 0 1 0 16 4 0 4 2 9 688 46 23 15 9 8 2 5 13 0 0 19 2 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 2 0 0 0 1 0 0 17 0 0 4 0 1 1 5 7 5 682 193 22 17 13 0 6 0 3 0 0 16 139 27 29 2 7 44 0 0 3 0 0 0 0 3 0 16 0 0 0 0 0 114 26 31 6 19 0 39 0 0 3 0 7 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 16 0 0 0 0 0 0 84 24 29 15 10 12 14 6 0 1 0 1 38 0 1 0 0 0 0 0 0 8 2 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0
0.00692444444444445 0.00587368421052632 0.00664923076923077 0.00642721518987342 0.00777668677233834 0.0076668534415231 0.0107204745743921 0.0108217694808147 -0.536919395921413 -0.951467719691571 -1.39515729009694 -1.37959063652997 0.109589385922719 0.233885940910923 0.379763393580195 0.406084633269274 0.00728888888888889 0.00870105263157895 0.00831076923076923 0.0083 0.00805947538224155 0.0113875323175564 0.00855757180938318 0.0121139210606134 -0.468846942146026 -0.969414966769464 -0.105292211371632 -1.07261147330158 0.0956124880101489 0.235914121783489 0.0288402579740363 0.314837866412537 0.7071268 0.9931984 -9.59626732902499e-05 4.72471369082278e-06 0.000548696785142312 4.45180501908079e-05 256 288 0.881470248336542 0.415 1.03051830355616 1.00149414046288 2.76197913502838 1.59536114216745 137 20 2 1 7 6 3 1 0 15 708 123 28 5 3 0 4 4 0 2 1 0 1 2 0 1 3 0 2 4 8 709 95 34 16 7 4 3 0 1 0 0 0 0 1 5 0 2 0 2 0 0 0 0 0 1 0 0 0 4 1 0 0 0 0 0 0 4 0 5 10 14 691 82 26 17 12 9 1 5 2 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 2 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 4 0 1 1 0 1 5 3 9 15 684 231 26 10 2 3 0 0 14 0 2 0 187 58 4 15 5 0 0 0 0 3 0 11 3 0 0 0 2 0 0 0 0 197 25 21 4 2 1 1 0 0 8 10 0 0 0 3 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 138 34 31 32 4 8 2 7 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 7 0 0 4 7 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
0.00412444444444445 0.00435578947368421 0.00520615384615385 0.00487822784810126 0.00537298358816103 0.00597563577059888 0.010532396073087 0.0127599968505128 -1.12613664919146 -1.09337105528441 -1.85699617969787 -2.10692365268435 0.232373526408614 0.271075138964223 0.505700905090635 0.617693647949042 0.00937777777777778 0.00484421052631579 0.0058374358974359 0.00813518987341772 0.014705007714967 0.00800509697570794 0.0155164763576728 0.0155058189575852 -1.79588705338823 -1.60839205202732 -2.30947769515042 -1.62787735943842 0.362273182064849 0.394859232684387 0.623791138988246 0.475346004253576 0.7099136 0.9872168 0.000105210948031463 1.15560024380088e-05 0.000480444303428887 7.84930176009535e-05 271 324 0.894964462847305 0.406759493670886 1.54204349670095 0.864305167977309 3.92442325231352 5.9833998210306 160 21 3 0 0 5 0 0 3 6 713 151 21 6 5 0 1 4 0 0 0 0 0 1 1 2 0 1 5 0 6 707 112 46 10 9 0 0 0 0 2 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 0 1 0 1 1 3 23 687 80 57 24 8 5 0 1 2 0 0 5 0 0 1 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 2 0 4 0 0 0 0 1 3 0 12 24 673 220 69 5 7 0 0 0 0 0 23 2 230 47 8 5 4 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 25 159 98 17 6 7 1 0 2 4 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 2 132 59 24 2 20 4 25 19 3 0 1 0 3 0 0 2 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 2
0.0108177777777778 0.00953263157894737 0.0097974358974359 0.0103446835443038 0.0106045728713705 0.0110492887833715 0.0124131810861382 0.0130022752717251 0.0991556964052578 -0.563677740195442 -0.776784109074379 -0.697471725095275 -0.0201049970605527 0.137262880368067 0.210723195815079 0.204394359593395 0.0117955555555556 0.0109915789473684 0.0110676923076923 0.0116135443037975 0.013998036190209 0.0134169935226654 0.0148582016031049 0.0151827810626355 -0.77946272285764 -0.745187355362523 -0.943779113494298 -0.804754811037149 0.15734211604582 0.180771837684778 0.25511225360009 0.23508451739595 0.7050188 0.9893716 -0.000135086372380359 9.92322294620152e-06 0.000121761144122923 1.38861387471388e-05 271 285 0.871312843627892 0.580677215189873 0.547403204726437 0.978426669900689 1.37860362215798 2.14031554611504 135 22 8 1 12 0 14 0 12 6 707 120 26 11 14 3 0 0 1 0 0 9 0 0 6 2 0 1 11 8 6 699 95 29 10 25 4 1 0 9 1 0 0 0 0 0 0 1 0 0 3 0 0 0 5 0 1 6 0 0 2 0 0 0 2 8 0 2 2 8 3 10 690 75 26 14 10 8 8 5 6 3 5 0 1 0 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 7 1 0 0 1 2 2 1 3 7 2 2 1 13 681 186 56 10 3 6 15 0 0 0 9 0 166 45 34 1 1 5 0 4 9 0 11 0 0 0 0 0 0 0 9 0 0 127 55 26 19 2 4 5 17 2 2 1 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 11 0 0 0 0 0 0 9 0 0 0 0 0 0 0 97 52 17 8 29 7 1 10 0 11 6 4 2 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 0 6 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0
0.00438222222222222 0.00473894736842105 0.00450564102564103 0.00467670886075949 0.00565577219806424 0.00800509697570794 0.00855757180938318 0.00872202316364167 -1.09316998960752 -1.66195437678649 -1.72865597653396 -1.56579968532885 0.225177028218695 0.408008749575209 0.473490713720837 0.463804581458272 0.00912 0.00684421052631579 0.00745538461538462 0.00744582278481013 0.0091906298218544 0.00924532326771903 0.0114727885796126 0.0107410100070772 -0.0377951720030644 -1.06206421768036 -1.28853441514184 -1.04203616585718 0.00768498168498155 0.259711063839916 0.350168046447488 0.306785602107802 0.7198956 0.9936124 -8.86202096129559e-05 4.65892159234287e-06 3.42350583615042e-05 1.16846083312813e-05 248 255 0.943943810678429 0.372291139240506 0.590918005071851 1.021325197281 1.13134399250118 1.52227018738997 157 19 3 2 0 0 3 3 1 9 685 135 31 12 1 1 0 0 3 0 0 3 0 0 0 0 0 1 1 5 13 676 117 39 7 4 7 5 1 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 2 3 10 674 108 31 3 7 8 1 12 1 6 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 1 7 0 3 3 3 9 666 190 19 26 3 11 0 2 0 4 0 0 169 23 29 20 0 6 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 133 41 31 10 14 4 0 3 0 0 2 0 0 0 0 0 0 0 10 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 122 32 22 9 5 4 21 1 4 2 0 5 2 2 2 0 3 2 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
0.0120088888888889 0.0142126315789474 0.0130876923076923 0.0136332911392405 0.0110287557862253 0.0187161422248946 0.0158926333602831 0.0179286031697079 0.438609776699484 -0.996961539495687 -0.653705153733305 -0.822540935520963 -0.0888706869262426 0.240621736671623 0.176493158119441 0.239578732922413 0.0145777777777778 0.0154757894736842 0.0149025641025641 0.0160194936708861 0.0145636134100154 0.017250420243427 0.0191840071331227 0.0205936658030428 0.0048207502554988 -0.425769734038197 -0.829047158708873 -0.76418980812036 -0.00097258608585471 0.102874639846467 0.223177723029845 0.222115488126494 0.7131096 0.9879032 -0.000192561824341527 1.65822036585287e-05 0.000384931045287553 0.000115079101344587 331 401 0.91053486399994 0.800974683544304 0.404217817456577 0.817593306340475 0.992264055049689 2.2539988434687 182 11 20 8 0 17 0 3 15 4 683 122 62 11 13 1 5 8 0 0 6 6 3 1 0 5 3 0 9 5 28 655 123 37 30 3 1 8 0 2 0 1 0 7 0 13 0 5 1 0 0 0 0 0 0 0 0 3 0 9 2 2 0 3 0 1 0 11 0 1 8 21 651 84 31 25 13 15 10 10 0 3 9 1 1 0 2 0 6 0 3 0 0 1 7 0 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 1 0 0 0 0 0 0 0 0 3 3 0 0 1 0 0 0 0 0 0 0 2 3 0 0 3 0 3 0 3 0 0 1 6 1 0 5 8 1 6 11 15 637 294 44 10 27 5 10 0 7 0 0 4 248 57 27 6 2 15 28 0 7 0 0 0 0 7 0 0 0 0 0 4 0 197 85 17 8 16 8 8 0 5 11 2 23 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 4 0 146 62 16 36 43 4 3 15 0 0 0 6 4 7 2 0 3 0 2 0 0 6 1 0 28 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
0.00968888888888889 0.0103157894736842 0.0111871794871795 0.0102301265822785 0.00989760134661243 0.0131914978332089 0.0123191418354857 0.011467845270714 -0.103863920484863 -0.898364934321124 -0.338663062293056 -0.367213182905116 0.0210871756109849 0.217997106612504 0.0918864612018299 0.107929489735651 0.00977777777777778 0.0107810526315789 0.0091974358974359 0.00938898734177215 0.0118771216159349 0.0118385236964695 0.0110966315770024 0.0136483510616245 -0.873453628077876 -0.367344199886009 -0.629296146933168 -1.06604795418223 0.176755270009238 0.0893245722189074 0.171150647508432 0.312078997720722 0.7102052 0.9922468 -0.000178372718816285 1.65620815664868e-06 0.00013237022807598 4.9290355094471e-05 267 312 0.896380856046994 0.469449367088608 0.363966836734694 0.893093188478574 1.44966687943341 1.38848022159296 136 16 9 11 1 0 2 16 4 11 692 106 41 6 3 5 2 8 2 0 0 0 0 0 6 10 3 1 2 7 21 675 90 28 10 8 3 8 7 1 0 7 8 1 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 0 0 2 10 6 1 0 3 2 6 2 2 9 677 85 27 4 11 5 5 2 0 3 5 4 1 3 0 0 6 1 0 0 8 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 0 2 0 0 1 0 0 0 0 9 0 0 1 5 0 0 0 2 2 0 6 1 0 1 1 3 4 10 671 228 40 24 9 0 2 0 3 0 6 0 207 47 7 6 2 11 19 2 2 3 0 0 0 0 0 6 0 0 0 0 0 194 42 8 6 16 0 11 2 0 0 0 14 6 0 0 2 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 143 47 37 15 4 2 3 2 3 4 9 7 0 1 3 0 11 0 0 2 0 0 0 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
